Timestamp,I_CapGrabberDown,I_CapGrabberUp,I_CapOnConveyor,I_LinAxisDown,I_LinAxisUp
1529500883752,0,1,0,1,0
1529500883853,0,1,0,1,0
1529500883953,0,1,0,1,0
1529500884054,0,1,0,1,0
1529500884154,0,1,0,1,0
1529500884254,0,1,0,1,0
1529500884354,0,1,0,1,0
1529500884454,0,1,0,1,0
1529500884555,0,1,0,1,0
1529500884655,0,1,0,1,0
1529500884755,0,1,0,1,0
1529500884855,0,1,0,1,0
1529500884955,0,1,0,1,0
1529500885056,0,1,0,1,0
1529500885156,0,1,0,1,0
1529500885256,0,1,0,1,0
1529500885356,0,1,0,1,0
1529500885456,0,1,0,1,0
1529500885557,0,1,0,1,0
1529500885657,0,1,0,1,0
1529500885757,0,1,0,1,0
1529500885857,0,1,0,1,0
1529500885957,0,1,0,1,0
1529500886058,0,1,0,1,0
1529500886158,0,1,0,1,0
1529500886258,0,1,0,1,0
1529500886358,0,1,0,1,0
1529500886458,0,1,0,1,0
1529500886559,0,1,0,1,0
1529500886659,0,1,0,1,0
1529500886760,0,1,0,1,0
1529500886860,0,1,0,1,0
1529500886960,0,1,0,1,0
1529500887061,0,1,0,1,0
1529500887161,0,1,0,1,0
1529500887261,0,1,0,1,0
1529500887361,0,1,0,1,0
1529500887461,0,1,0,1,0
1529500887561,0,1,0,1,0
1529500887662,0,1,0,1,0
1529500887762,0,1,0,1,0
1529500887862,0,1,0,1,0
1529500887962,0,1,0,1,0
1529500888062,0,1,0,1,0
1529500888163,0,1,0,1,0
1529500888263,0,1,0,1,0
1529500888363,0,1,0,1,0
1529500888463,0,1,0,1,0
1529500888563,0,1,0,1,0
1529500888663,0,1,0,1,0
1529500888764,0,1,0,1,0
1529500888864,0,1,0,1,0
1529500888964,0,1,0,1,0
1529500889064,0,1,0,1,0
1529500889164,0,1,0,1,0
1529500889265,0,1,0,1,0
1529500889365,0,1,0,1,0
1529500889465,0,1,0,1,0
1529500889565,0,1,0,1,0
1529500889665,0,1,0,1,0
1529500889766,0,1,0,1,0
1529500889866,0,1,0,1,0
1529500889966,0,1,0,1,0
1529500890066,0,1,0,1,0
1529500890166,0,1,0,1,0
1529500890267,0,1,0,1,0
1529500890368,0,1,0,1,0
1529500890470,0,1,0,1,0
1529500890571,0,1,0,1,0
1529500890672,0,1,0,1,0
1529500890772,0,1,0,1,0
1529500890872,0,1,0,1,0
1529500890972,0,1,0,1,0
1529500891072,0,1,0,1,0
1529500891172,0,1,0,1,0
1529500891273,0,1,0,1,0
1529500891373,0,1,0,1,0
1529500891473,0,1,0,1,0
1529500891573,0,1,0,1,0
1529500891673,0,1,0,1,0
1529500891774,0,1,0,1,0
1529500891874,0,1,0,1,0
1529500891974,0,1,0,1,0
1529500892074,0,1,0,1,0
1529500892174,0,1,0,1,0
1529500892274,0,1,0,1,0
1529500892375,0,1,0,1,0
1529500892475,0,1,0,1,0
1529500892575,0,1,0,1,0
1529500892675,0,1,0,1,0
1529500892775,0,1,0,1,0
1529500892876,0,1,0,1,0
1529500892976,0,1,0,1,0
1529500893076,0,1,0,1,0
1529500893176,0,1,0,1,0
1529500893276,0,1,0,1,0
1529500893376,0,1,0,1,0
1529500893477,0,1,0,1,0
1529500893577,0,1,0,1,0
1529500893677,0,1,0,1,0
1529500893777,0,1,0,1,0
1529500893877,0,1,0,1,0
1529500893978,0,1,0,1,0
1529500894078,0,1,0,1,0
1529500894178,0,1,0,1,0
1529500894278,0,1,0,1,0
1529500894378,0,1,0,1,0
1529500894479,0,1,0,1,0
1529500894579,0,1,0,1,0
1529500894679,0,1,0,1,0
1529500894779,0,1,0,1,0
1529500894879,0,1,0,1,0
1529500894980,0,1,0,1,0
1529500895080,0,1,0,1,0
1529500895180,0,1,0,1,0
1529500895280,0,1,0,1,0
1529500895380,0,1,0,1,0
1529500895481,0,1,0,1,0
1529500895581,0,1,0,1,0
1529500895681,0,1,0,1,0
1529500895781,0,1,0,1,0
1529500895881,0,1,0,1,0
1529500895982,0,1,0,1,0
1529500896082,0,1,0,1,0
1529500896182,0,1,0,1,0
1529500896282,0,1,0,1,0
1529500896382,0,1,0,1,0
1529500896483,0,1,0,1,0
1529500896583,0,1,0,1,0
1529500896684,0,1,0,1,0
1529500896787,0,1,0,1,0
1529500896888,0,1,0,1,0
1529500896988,0,1,0,1,0
1529500897089,0,1,0,1,0
1529500897189,0,1,0,1,0
1529500897289,0,1,0,1,0
1529500897389,0,1,0,1,0
1529500897490,0,1,0,1,0
1529500897590,0,1,0,1,0
1529500897690,0,1,0,1,0
1529500897790,0,1,0,1,0
1529500897890,0,1,0,1,0
1529500897990,0,1,0,1,0
1529500898091,0,1,0,1,0
1529500898191,0,1,0,1,0
1529500898291,0,1,0,1,0
1529500898391,0,1,0,1,0
1529500898491,0,1,0,1,0
1529500898592,0,1,0,1,0
1529500898692,0,1,0,1,0
1529500898792,0,1,0,1,0
1529500898892,0,1,0,1,0
1529500898992,0,1,0,1,0
1529500899092,0,1,0,1,0
1529500899193,0,1,0,1,0
1529500899293,0,1,0,1,0
1529500899393,0,1,0,1,0
1529500899493,0,1,0,1,0
1529500899593,0,1,0,1,0
1529500899694,0,1,0,1,0
1529500899794,0,1,0,1,0
1529500899894,0,1,0,1,0
1529500899994,0,1,0,1,0
1529500900094,0,1,0,1,0
1529500900194,0,1,0,1,0
1529500900295,0,1,0,1,0
1529500900395,0,1,0,1,0
1529500900495,0,1,0,1,0
1529500900595,0,1,0,1,0
1529500900695,0,1,0,1,0
1529500900796,0,1,0,1,0
1529500900896,0,1,0,1,0
1529500900996,0,1,0,1,0
1529500901096,0,1,0,1,0
1529500901196,0,1,0,1,0
1529500901297,0,1,0,1,0
1529500901397,0,1,0,1,0
1529500901497,0,1,0,1,0
1529500901597,0,1,0,1,0
1529500901697,0,1,0,1,0
1529500901798,0,1,0,1,0
1529500901898,0,1,0,1,0
1529500901998,0,1,0,1,0
1529500902098,0,1,0,1,0
1529500902198,0,1,0,1,0
1529500902299,0,1,0,1,0
1529500902399,0,1,0,1,0
1529500902499,0,1,0,1,0
1529500902599,0,1,0,1,0
1529500902699,0,1,0,1,0
1529500902800,0,1,0,1,0
1529500902900,0,1,0,1,0
1529500903000,0,1,0,1,0
1529500903100,0,1,0,1,0
1529500903200,0,1,0,1,0
1529500903300,0,1,0,1,0
1529500903401,0,1,0,1,0
1529500903501,0,1,0,1,0
1529500903601,0,1,0,1,0
1529500903701,0,1,0,1,0
1529500903801,0,1,0,1,0
1529500903902,0,1,0,1,0
1529500904002,0,1,0,1,0
1529500904102,0,1,0,1,0
1529500904202,0,1,0,1,0
1529500904302,0,1,0,1,0
1529500904403,0,1,0,1,0
1529500904503,0,1,0,1,0
1529500904603,0,1,0,1,0
1529500904703,0,1,0,1,0
1529500904803,0,1,0,1,0
1529500904903,0,1,0,1,0
1529500905004,0,1,0,1,0
1529500905104,0,1,0,1,0
1529500905204,0,1,0,1,0
1529500905304,0,1,0,1,0
1529500905404,0,1,0,1,0
1529500905505,0,1,0,1,0
1529500905605,0,1,0,1,0
1529500905705,0,1,0,1,0
1529500905805,0,1,0,1,0
1529500905905,0,1,0,1,0
1529500906006,0,1,0,1,0
1529500906106,0,1,0,1,0
1529500906206,0,1,0,1,0
1529500906306,0,1,0,1,0
1529500906406,0,1,0,1,0
1529500906507,0,1,0,1,0
1529500906607,0,1,0,1,0
1529500906707,0,1,0,1,0
1529500906807,0,1,0,1,0
1529500906907,0,1,0,1,0
1529500907008,0,1,0,1,0
1529500907108,0,1,0,1,0
1529500907208,0,1,0,1,0
1529500907308,0,1,0,1,0
1529500907408,0,1,0,1,0
1529500907509,0,1,0,1,0
1529500907609,0,1,0,1,0
1529500907709,0,1,0,1,0
1529500907809,0,1,0,1,0
1529500907909,0,1,0,1,0
1529500908009,0,1,0,1,0
1529500908110,0,1,0,1,0
1529500908210,0,1,0,1,0
1529500908310,0,1,0,1,0
1529500908410,0,1,0,1,0
1529500908510,0,1,0,1,0
1529500908612,0,1,0,1,0
1529500908713,0,1,0,1,0
1529500908815,0,1,0,1,0
1529500908915,0,1,0,1,0
1529500909015,0,1,0,1,0
1529500909116,0,1,0,1,0
1529500909216,0,1,0,1,0
1529500909316,0,1,0,1,0
1529500909416,0,1,0,1,0
1529500909516,0,1,0,1,0
1529500909617,0,1,0,1,0
1529500909717,0,1,0,1,0
1529500909817,0,1,0,1,0
1529500909917,0,1,0,1,0
1529500910017,0,1,0,1,0
1529500910118,0,1,0,1,0
1529500910218,0,1,0,1,0
1529500910318,0,1,0,1,0
1529500910418,0,1,0,1,0
1529500910518,0,1,0,1,0
1529500910619,0,1,0,1,0
1529500910719,0,1,0,1,0
1529500910819,0,1,0,1,0
1529500910919,0,1,0,1,0
1529500911019,0,1,0,1,0
1529500911120,0,1,0,1,0
1529500911220,0,1,0,1,0
1529500911320,0,1,0,1,0
1529500911420,0,1,0,1,0
1529500911520,0,1,0,1,0
1529500911620,0,1,0,1,0
1529500911721,0,1,0,1,0
1529500911821,0,1,0,1,0
1529500911921,0,1,0,1,0
1529500912021,0,1,0,1,0
1529500912121,0,1,0,1,0
1529500912222,0,1,0,1,0
1529500912322,0,1,0,1,0
1529500912422,0,1,0,1,0
1529500912522,0,1,0,1,0
1529500912622,0,1,0,1,0
1529500912723,0,1,0,1,0
1529500912823,0,1,0,1,0
1529500912923,0,1,0,1,0
1529500913023,0,1,0,1,0
1529500913123,0,1,0,1,0
1529500913223,0,1,0,1,0
1529500913324,0,1,0,1,0
1529500913424,0,1,0,1,0
1529500913524,0,1,0,1,0
1529500913624,0,1,0,1,0
1529500913724,0,1,0,1,0
1529500913825,0,1,0,1,0
1529500913925,0,1,0,1,0
1529500914025,0,1,0,1,0
1529500914125,0,1,0,1,0
1529500914225,0,1,0,1,0
1529500914328,0,1,0,1,0
1529500914428,0,1,0,1,0
1529500914528,0,1,0,1,0
1529500914628,0,1,0,1,0
1529500914729,0,1,0,1,0
1529500914829,0,1,0,1,0
1529500914929,0,1,0,1,0
1529500915029,0,1,0,1,0
1529500915129,0,1,0,1,0
1529500915229,0,1,0,1,0
1529500915330,0,1,0,1,0
1529500915430,0,1,0,1,0
1529500915530,0,1,0,1,0
1529500915630,0,1,0,1,0
1529500915730,0,1,0,1,0
1529500915831,0,1,0,1,0
1529500915931,0,1,0,1,0
1529500916031,0,1,0,1,0
1529500916131,0,1,0,1,0
1529500916231,0,1,0,1,0
1529500916332,0,1,0,1,0
1529500916432,0,1,0,1,0
1529500916532,0,1,0,1,0
1529500916632,0,1,0,1,0
1529500916732,0,1,0,1,0
1529500916833,0,1,0,1,0
1529500916933,0,1,0,1,0
1529500917033,0,1,0,1,0
1529500917133,0,1,0,1,0
1529500917233,0,1,0,1,0
1529500917334,0,1,0,1,0
1529500917434,0,1,0,1,0
1529500917534,0,1,0,1,0
1529500917634,0,1,0,1,0
1529500917734,0,1,0,1,0
1529500917834,0,1,0,1,0
1529500917935,0,1,0,1,0
1529500918035,0,1,0,1,0
1529500918135,0,1,0,1,0
1529500918235,0,1,0,1,0
1529500918335,0,1,0,1,0
1529500918436,0,1,0,1,0
1529500918536,0,1,0,1,0
1529500918636,0,1,0,1,0
1529500918737,0,1,0,1,0
1529500918837,0,1,0,1,0
1529500918937,0,1,0,1,0
1529500919038,0,1,0,1,0
1529500919138,0,1,0,1,0
1529500919238,0,1,0,1,0
1529500919338,0,1,0,1,0
1529500919438,0,1,0,1,0
1529500919539,0,1,0,1,0
1529500919639,0,1,0,1,0
1529500919739,0,1,0,1,0
1529500919839,0,1,0,1,0
1529500919939,0,1,0,1,0
1529500920040,0,1,0,1,0
1529500920140,0,1,0,1,0
1529500920240,0,1,0,1,0
1529500920340,0,1,0,1,0
1529500920440,0,1,0,1,0
1529500920540,0,1,0,1,0
1529500920641,0,1,0,1,0
1529500920741,0,1,0,1,0
1529500920841,0,1,0,1,0
1529500920941,0,1,0,1,0
1529500921041,0,1,0,1,0
1529500921142,0,1,0,1,0
1529500921244,0,1,0,1,0
1529500921345,0,1,0,1,0
1529500921448,0,1,0,1,0
1529500921548,0,1,0,1,0
1529500921650,0,1,0,1,0
1529500921751,0,1,0,1,0
1529500921851,0,1,0,1,0
1529500921951,0,1,0,1,0
1529500922051,0,1,0,1,0
1529500922152,0,1,0,1,0
1529500922252,0,1,0,1,0
1529500922352,0,1,0,1,0
1529500922452,0,1,0,1,0
1529500922552,0,1,0,1,0
1529500922653,0,1,0,1,0
1529500922753,0,1,0,1,0
1529500922853,0,1,0,1,0
1529500922953,0,1,0,1,0
1529500923053,0,1,0,1,0
1529500923154,0,1,0,1,0
1529500923254,0,1,0,1,0
1529500923354,0,1,0,1,0
1529500923454,0,1,0,1,0
1529500923554,0,1,0,1,0
1529500923654,0,1,0,1,0
1529500923755,0,1,0,1,0
1529500923855,0,1,0,1,0
1529500923955,0,1,0,1,0
1529500924055,0,1,0,1,0
1529500924155,0,1,0,1,0
1529500924256,0,1,0,1,0
1529500924356,0,1,0,1,0
1529500924456,0,1,0,1,0
1529500924556,0,1,0,1,0
1529500924656,0,1,0,1,0
1529500924756,0,1,0,1,0
1529500924857,0,1,0,1,0
1529500924957,0,1,0,1,0
1529500925057,0,1,0,1,0
1529500925157,0,1,0,1,0
1529500925257,0,1,0,1,0
1529500925358,0,1,0,1,0
1529500925458,0,1,0,1,0
1529500925558,0,1,0,1,0
1529500925658,0,1,0,1,0
1529500925758,0,1,0,1,0
1529500925858,0,1,0,1,0
1529500925959,0,1,0,1,0
1529500926059,0,1,0,1,0
1529500926159,0,1,0,1,0
1529500926259,0,1,0,1,0
1529500926359,0,1,0,1,0
1529500926460,0,1,0,1,0
1529500926560,0,1,0,1,0
1529500926660,0,1,0,1,0
1529500926760,0,1,0,1,0
1529500926860,0,1,0,1,0
1529500926960,0,1,0,1,0
1529500927061,0,1,0,1,0
1529500927161,0,1,0,1,0
1529500927261,0,1,0,1,0
1529500927361,0,1,0,1,0
1529500927461,0,1,0,1,0
1529500927562,0,1,0,1,0
1529500927662,0,1,0,1,0
1529500927763,0,1,0,1,0
1529500927863,0,1,0,1,0
1529500927963,0,1,0,1,0
1529500928064,0,1,0,1,0
1529500928164,0,1,0,1,0
1529500928264,0,1,0,1,0
1529500928367,0,1,0,1,0
1529500928467,0,1,0,1,0
1529500928568,0,1,0,1,0
1529500928668,0,1,0,1,0
1529500928768,0,1,0,1,0
1529500928868,0,1,0,1,0
1529500928968,0,1,0,1,0
1529500929069,0,1,0,1,0
1529500929169,0,1,0,1,0
1529500929269,0,1,0,1,0
1529500929369,0,1,0,1,0
1529500929469,0,1,0,1,0
1529500929570,0,1,0,1,0
1529500929670,0,1,0,1,0
1529500929770,0,1,0,1,0
1529500929870,0,1,0,1,0
1529500929970,0,1,0,1,0
1529500930071,0,1,0,1,0
1529500930171,0,1,0,1,0
1529500930271,0,1,0,1,0
1529500930371,0,1,0,1,0
1529500930471,0,1,0,1,0
1529500930572,0,1,0,1,0
1529500930672,0,1,0,1,0
1529500930772,0,1,0,1,0
1529500930872,0,1,0,1,0
1529500930972,0,1,0,1,0
1529500931072,0,1,0,1,0
1529500931173,0,1,0,1,0
1529500931273,0,1,0,1,0
1529500931373,0,1,0,1,0
1529500931473,0,1,0,1,0
1529500931573,0,1,0,1,0
1529500931674,0,1,0,1,0
1529500931774,0,1,0,1,0
1529500931874,0,1,0,1,0
1529500931974,0,1,0,1,0
1529500932074,0,1,0,1,0
1529500932175,0,1,0,1,0
1529500932275,0,1,0,1,0
1529500932375,0,1,0,1,0
1529500932475,0,1,0,1,0
1529500932575,0,1,0,1,0
1529500932675,0,1,0,1,0
1529500932776,0,1,0,1,0
1529500932876,0,1,0,1,0
1529500932976,0,1,0,1,0
1529500933076,0,1,0,1,0
1529500933176,0,1,0,1,0
1529500933277,0,1,0,1,0
1529500933377,0,1,0,1,0
1529500933477,0,1,0,1,0
1529500933577,0,1,0,1,0
1529500933677,0,1,0,1,0
1529500933778,0,1,0,1,0
1529500933878,0,1,0,1,0
1529500933978,0,1,0,1,0
1529500934078,0,1,0,1,0
1529500934178,0,1,0,1,0
1529500934279,0,1,0,1,0
1529500934379,0,1,0,1,0
1529500934479,0,1,0,1,0
1529500934579,0,1,0,1,0
1529500934679,0,1,0,1,0
1529500934780,0,1,0,1,0
1529500934881,0,1,0,1,0
1529500934982,0,1,0,1,0
1529500935082,0,1,0,1,0
1529500935182,0,1,0,1,0
1529500935283,0,1,0,1,0
1529500935383,0,1,0,1,0
1529500935483,0,1,0,1,0
1529500935583,0,1,0,1,0
1529500935683,0,1,0,1,0
1529500935783,0,1,0,1,0
1529500935884,0,1,0,1,0
1529500935984,0,1,0,1,0
1529500936084,0,1,0,1,0
1529500936184,0,1,0,1,0
1529500936284,0,1,0,1,0
1529500936385,0,1,0,1,0
1529500936485,0,1,0,1,0
1529500936585,0,1,0,1,0
1529500936685,0,1,0,1,0
1529500936785,0,1,0,1,0
1529500936886,0,1,0,1,0
1529500936986,0,1,0,1,0
1529500937086,0,1,0,1,0
1529500937186,0,1,0,1,0
1529500937286,0,1,0,1,0
1529500937387,0,1,0,1,0
1529500937487,0,1,0,1,0
1529500937587,0,1,0,1,0
1529500937687,0,1,0,1,0
1529500937787,0,1,0,1,0
1529500937887,0,1,0,1,0
1529500937988,0,1,0,1,0
1529500938088,0,1,0,1,0
1529500938188,0,1,0,1,0
1529500938288,0,1,0,1,0
1529500938388,0,1,0,1,0
1529500938489,0,1,0,1,0
1529500938589,0,1,0,1,0
1529500938689,0,1,0,1,0
1529500938789,0,1,0,1,0
1529500938889,0,1,0,1,0
1529500938990,0,1,0,1,0
1529500939090,0,1,0,1,0
1529500939190,0,1,0,1,0
1529500939290,0,1,0,1,0
1529500939390,0,1,0,1,0
1529500939491,0,1,0,1,0
1529500939591,0,1,0,1,0
1529500939691,0,1,0,1,0
1529500939791,0,1,0,1,0
1529500939891,0,1,0,1,0
1529500939991,0,1,0,1,0
1529500940092,0,1,0,1,0
1529500940192,0,1,0,1,0
1529500940292,0,1,0,1,0
1529500940392,0,1,0,1,0
1529500940493,0,1,0,1,0
1529500940593,0,1,0,1,0
1529500940693,0,1,0,1,0
1529500940793,0,1,0,1,0
1529500940893,0,1,0,1,0
1529500940993,0,1,0,1,0
1529500941094,0,1,0,1,0
1529500941194,0,1,0,1,0
1529500941294,0,1,0,1,0
1529500941394,0,1,0,1,0
1529500941494,0,1,0,1,0
1529500941595,0,1,0,1,0
1529500941695,0,1,0,1,0
1529500941796,0,1,0,1,0
1529500941897,0,1,0,1,0
1529500941997,0,1,0,1,0
1529500942097,0,1,0,1,0
1529500942198,0,1,0,1,0
1529500942298,0,1,0,1,0
1529500942398,0,1,0,1,0
1529500942498,0,1,0,1,0
1529500942598,0,1,0,1,0
1529500942699,0,1,0,1,0
1529500942799,0,1,0,1,0
1529500942899,0,1,0,1,0
1529500942999,0,1,0,1,0
1529500943099,0,1,0,1,0
1529500943199,0,1,0,1,0
1529500943300,0,1,0,1,0
1529500943400,0,1,0,1,0
1529500943500,0,1,0,1,0
1529500943600,0,1,0,1,0
1529500943700,0,1,0,1,0
1529500943801,0,1,0,1,0
1529500943901,0,1,0,1,0
1529500944001,0,1,0,1,0
1529500944101,0,1,0,1,0
1529500944201,0,1,0,1,0
1529500944302,0,1,0,1,0
1529500944402,0,1,0,1,0
1529500944502,0,1,0,1,0
1529500944602,0,1,0,1,0
1529500944702,0,1,0,1,0
1529500944803,0,1,0,1,0
1529500944903,0,1,0,1,0
1529500945003,0,1,0,1,0
1529500945103,0,1,0,1,0
1529500945203,0,1,0,1,0
1529500945304,0,1,0,1,0
1529500945404,0,1,0,1,0
1529500945504,0,1,0,1,0
1529500945604,0,1,0,1,0
1529500945704,0,1,0,1,0
1529500945806,0,1,0,1,0
1529500945906,0,1,0,1,0
1529500946006,0,1,0,1,0
1529500946106,0,1,0,1,0
1529500946206,0,1,0,1,0
1529500946307,0,1,0,1,0
1529500946407,0,1,0,1,0
1529500946507,0,1,0,1,0
1529500946607,0,1,0,1,0
1529500946707,0,1,0,1,0
1529500946808,0,1,0,1,0
1529500946908,0,1,0,1,0
1529500947008,0,1,0,1,0
1529500947108,0,1,0,1,0
1529500947208,0,1,0,1,0
1529500947309,0,1,0,1,0
1529500947409,0,1,0,1,0
1529500947509,0,1,0,1,0
1529500947609,0,1,0,1,0
1529500947709,0,1,0,1,0
1529500947809,0,1,0,1,0
1529500947910,0,1,0,1,0
1529500948010,0,1,0,1,0
1529500948110,0,1,0,1,0
1529500948210,0,1,0,1,0
1529500948310,0,1,0,1,0
1529500948411,0,1,0,1,0
1529500948511,0,1,0,1,0
1529500948611,0,1,0,1,0
1529500948711,0,1,0,1,0
1529500948811,0,1,0,1,0
1529500948912,0,1,0,1,0
1529500949012,0,1,0,1,0
1529500949112,0,1,0,1,0
1529500949212,0,1,0,1,0
1529500949312,0,1,0,1,0
1529500949413,0,1,0,1,0
1529500949513,0,1,0,1,0
1529500949613,0,1,0,1,0
1529500949713,0,1,0,1,0
1529500949813,0,1,0,1,0
1529500949913,0,1,0,1,0
1529500950014,0,1,0,1,0
1529500950114,0,1,0,1,0
1529500950214,0,1,0,1,0
1529500950314,0,1,0,1,0
1529500950414,0,1,0,1,0
1529500950515,0,1,0,1,0
1529500950615,0,1,0,1,0
1529500950715,0,1,0,1,0
1529500950815,0,1,0,1,0
1529500950915,0,1,0,1,0
1529500951016,0,1,0,1,0
1529500951116,0,1,0,1,0
1529500951216,0,1,0,1,0
1529500951316,0,1,0,1,0
1529500951416,0,1,0,1,0
1529500951517,0,1,0,1,0
1529500951617,0,1,0,1,0
1529500951717,0,1,0,1,0
1529500951817,0,1,0,1,0
1529500951917,0,1,0,1,0
1529500952018,0,1,0,1,0
1529500952118,0,1,0,1,0
1529500952218,0,1,0,1,0
1529500952318,0,1,0,1,0
1529500952418,0,1,0,1,0
1529500952519,0,1,0,1,0
1529500952619,0,1,0,1,0
1529500952719,0,1,0,1,0
1529500952819,0,1,0,1,0
1529500952919,0,1,0,1,0
1529500953020,0,1,0,1,0
1529500953120,0,1,0,1,0
1529500953220,0,1,0,1,0
1529500953320,0,1,0,1,0
1529500953420,0,1,0,1,0
1529500953521,0,1,0,1,0
1529500953621,0,1,0,1,0
1529500953721,0,1,0,1,0
1529500953821,0,1,0,1,0
1529500953921,0,1,0,1,0
1529500954022,0,1,0,1,0
1529500954122,0,1,0,1,0
1529500954224,0,1,0,1,0
1529500954324,0,1,0,1,0
1529500954424,0,1,0,1,0
1529500954525,0,1,0,1,0
1529500954625,0,1,0,1,0
1529500954726,0,1,0,1,0
1529500954828,0,1,0,1,0
1529500954928,0,1,0,1,0
1529500955029,0,1,0,1,0
1529500955129,0,1,0,1,0
1529500955229,0,1,0,1,0
1529500955329,0,1,0,1,0
1529500955429,0,1,0,1,0
1529500955529,0,1,0,1,0
1529500955630,0,1,0,1,0
1529500955730,0,1,0,1,0
1529500955830,0,1,0,1,0
1529500955930,0,1,0,1,0
1529500956030,0,1,0,1,0
1529500956131,0,1,0,1,0
1529500956231,0,1,0,1,0
1529500956331,0,1,0,1,0
1529500956431,0,1,0,1,0
1529500956531,0,1,0,1,0
1529500956632,0,1,0,1,0
1529500956732,0,1,0,1,0
1529500956832,0,1,0,1,0
1529500956932,0,1,0,1,0
1529500957032,0,1,0,1,0
1529500957132,0,1,0,1,0
1529500957233,0,1,0,1,0
1529500957333,0,1,0,1,0
1529500957433,0,1,0,1,0
1529500957533,0,1,0,1,0
1529500957633,0,1,0,1,0
1529500957734,0,1,0,1,0
1529500957834,0,1,0,1,0
1529500957934,0,1,0,1,0
1529500958034,0,1,0,1,0
1529500958134,0,1,0,1,0
1529500958235,0,1,0,1,0
1529500958335,0,1,0,1,0
1529500958435,0,1,0,1,0
1529500958535,0,1,0,1,0
1529500958635,0,1,0,1,0
1529500958736,0,1,0,1,0
1529500958836,0,1,0,1,0
1529500958936,0,1,0,1,0
1529500959036,0,1,0,1,0
1529500959136,0,1,0,1,0
1529500959237,0,1,0,1,0
1529500959337,0,1,0,1,0
1529500959437,0,1,0,1,0
1529500959537,0,1,0,1,0
1529500959637,0,1,0,1,0
1529500959737,0,1,0,1,0
1529500959838,0,1,0,1,0
1529500959938,0,1,0,1,0
1529500960038,0,1,0,1,0
1529500960138,0,1,0,1,0
1529500960238,0,1,0,1,0
1529500960339,0,1,0,1,0
1529500960439,0,1,0,1,0
1529500960539,0,1,0,1,0
1529500960639,0,1,0,1,0
1529500960739,0,1,0,1,0
1529500960840,0,1,0,1,0
1529500960940,0,1,0,1,0
1529500961040,0,1,0,1,0
1529500961140,0,1,0,1,0
1529500961241,0,1,0,1,0
1529500961342,0,1,0,1,0
1529500961442,0,1,0,1,0
1529500961542,0,1,0,1,0
1529500961642,0,1,0,1,0
1529500961742,0,1,0,1,0
1529500961843,0,1,0,1,0
1529500961943,0,1,0,1,0
1529500962043,0,1,0,1,0
1529500962143,0,1,0,1,0
1529500962243,0,1,0,1,0
1529500962344,0,1,0,1,0
1529500962444,0,1,0,1,0
1529500962544,0,1,0,1,0
1529500962644,0,1,0,1,0
1529500962744,0,1,0,1,0
1529500962844,0,1,0,1,0
1529500962945,0,1,0,1,0
1529500963045,0,1,0,1,0
1529500963145,0,1,0,1,0
1529500963245,0,1,0,1,0
1529500963345,0,1,0,1,0
1529500963446,0,1,0,1,0
1529500963546,0,1,0,1,0
1529500963646,0,1,0,1,0
1529500963746,0,1,0,1,0
1529500963846,0,1,0,1,0
1529500963947,0,1,0,1,0
1529500964047,0,1,0,1,0
1529500964147,0,1,0,1,0
1529500964247,0,1,0,1,0
1529500964347,0,1,0,1,0
1529500964448,0,1,0,1,0
1529500964548,0,1,0,1,0
1529500964648,0,1,0,1,0
1529500964748,0,1,0,1,0
1529500964848,0,1,0,1,0
1529500964949,0,1,0,1,0
1529500965049,0,1,0,1,0
1529500965149,0,1,0,1,0
1529500965249,0,1,0,1,0
1529500965349,0,1,0,1,0
1529500965450,0,1,0,1,0
1529500965550,0,1,0,1,0
1529500965650,0,1,0,1,0
1529500965750,0,1,0,1,0
1529500965850,0,1,0,1,0
1529500965950,0,1,0,1,0
1529500966051,0,1,0,1,0
1529500966151,0,1,0,1,0
1529500966251,0,1,0,1,0
1529500966351,0,1,0,1,0
1529500966451,0,1,0,1,0
1529500966552,0,1,0,1,0
1529500966652,0,1,0,1,0
1529500966752,0,1,0,1,0
1529500966852,0,1,0,1,0
1529500966952,0,1,0,1,0
1529500967053,0,1,0,1,0
1529500967153,0,1,0,1,0
1529500967253,0,1,0,1,0
1529500967353,0,1,0,1,0
1529500967453,0,1,0,1,0
1529500967554,0,1,0,1,0
1529500967654,0,1,0,1,0
1529500967754,0,1,0,1,0
1529500967854,0,1,0,1,0
1529500967954,0,1,0,1,0
1529500968055,0,1,0,1,0
1529500968155,0,1,0,1,0
1529500968255,0,1,0,1,0
1529500968355,0,1,0,1,0
1529500968455,0,1,0,1,0
1529500968556,0,1,0,1,0
1529500968656,0,1,0,1,0
1529500968756,0,1,0,1,0
1529500968856,0,1,0,1,0
1529500968956,0,1,0,1,0
1529500969057,0,1,0,1,0
1529500969157,0,1,0,1,0
1529500969257,0,1,0,1,0
1529500969357,0,1,0,1,0
1529500969457,0,1,0,1,0
1529500969557,0,1,0,1,0
1529500969658,0,1,0,1,0
1529500969758,0,1,0,1,0
1529500969858,0,1,0,1,0
1529500969958,0,1,0,1,0
1529500970058,0,1,0,1,0
1529500970159,0,1,0,1,0
1529500970259,0,1,0,1,0
1529500970359,0,1,0,1,0
1529500970459,0,1,0,1,0
1529500970559,0,1,0,1,0
1529500970660,0,1,0,1,0
1529500970760,0,1,0,1,0
1529500970860,0,1,0,1,0
1529500970960,0,1,0,1,0
